Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of Answer (seconds),Satisfaction Rating
C3203,Greg,2021-02-23,14:55,Technical Support,Y,Y,69,5
C3204,Becky,2021-02-23,14:36,Streaming,Y,Y,15,5
C3205,Dan,2021-02-23,16:28,Streaming,Y,Y,84,2
C3206,Martha,2021-02-23,16:26,Technical Support,Y,Y,56,4
C3207,Becky,2021-02-23,11:28,Contract related,Y,Y,81,5
C3208,Stewart,2021-02-24,12:48,Contract related,Y,N,37,3
C3209,Jim,2021-02-24,12:00,Streaming,Y,Y,115,5
C3210,Dan,2021-02-24,16:54,Technical Support,Y,Y,63,4
C3211,Dan,2021-02-24,12:09,Contract related,N,,183,
C3212,Joe,2021-02-24,09:32,Contract related,Y,N,40,3
C3213,Becky,2021-02-24,12:34,Streaming,Y,N,120,4
C3214,Joe,2021-02-24,09:04,Streaming,Y,Y,94,3
C3215,Diane,2021-02-24,17:09,Technical Support,Y,Y,117,5
C3216,Diane,2021-02-24,15:34,Streaming,Y,N,110,2
C3217,Jim,2021-02-24,11:37,Payment related,Y,Y,92,4
C3218,Joe,2021-02-24,13:54,Streaming,Y,N,86,3
C3219,Greg,2021-02-24,11:24,Technical Support,Y,N,74,3
C3220,Joe,2021-02-24,15:24,Technical Support,Y,N,88,3
C3221,Greg,2021-02-24,14:14,Payment related,N,,224,
C3222,Jim,2021-02-24,16:48,Streaming,N,,150,
C3223,Greg,2021-02-24,10:39,Technical Support,Y,N,20,5
C3224,Dan,2021-02-24,17:22,Technical Support,Y,N,17,4
C3225,Jim,2021-02-24,16:09,Streaming,Y,Y,73,4
C3226,Stewart,2021-02-24,14:29,Payment related,N,,164,
C3227,Becky,2021-02-24,15:04,Payment related,N,,237,
C3228,Diane,2021-02-24,13:10,Streaming,Y,Y,92,3
C3229,Becky,2021-02-24,14:55,Payment related,Y,Y,88,4
C3230,Diane,2021-02-24,11:49,Streaming,N,,153,
C3231,Becky,2021-02-24,15:23,Payment related,Y,Y,68,5
C3232,Diane,2021-02-24,11:33,Streaming,N,,174,
C3233,Becky,2021-02-24,15:24,Streaming,Y,Y,97,5
C3234,Martha,2021-02-24,09:05,Technical Support,Y,Y,33,5
C3235,Stewart,2021-02-24,16:52,Payment related,Y,Y,17,5
C3236,Dan,2021-02-24,17:15,Technical Support,Y,Y,30,4
C3237,Jim,2021-02-24,13:37,Contract related,N,,179,
C3238,Jim,2021-02-24,13:52,Streaming,N,,247,
C3239,Greg,2021-02-24,17:20,Contract related,Y,Y,72,2
C3240,Joe,2021-02-24,16:17,Contract related,Y,Y,24,4
C3241,Stewart,2021-02-24,13:31,Technical Support,Y,Y,119,5
C3242,Jim,2021-02-24,14:39,Admin Support,Y,Y,23,4
C3243,Jim,2021-02-24,09:31,Payment related,Y,Y,92,5
C3244,Becky,2021-02-24,14:10,Admin Support,Y,Y,80,4
C3245,Dan,2021-02-24,11:01,Contract related,Y,Y,34,3
C3246,Dan,2021-02-24,12:06,Streaming,Y,Y,18,4
C3247,Martha,2021-02-24,12:05,Streaming,Y,N,81,4
C3248,Martha,2021-02-24,16:50,Technical Support,Y,N,98,5
C3249,Becky,2021-02-24,08:25,Payment related,N,,226,
C3250,Jim,2021-02-24,08:07,Technical Support,Y,Y,33,4
C3251,Diane,2021-02-24,10:35,Streaming,N,,215,
C3252,Becky,2021-02-24,15:54,Payment related,Y,Y,20,3
C3253,Joe,2021-02-24,11:26,Technical Support,Y,Y,81,5
C3254,Stewart,2021-02-24,16:12,Technical Support,Y,N,71,3
C3255,Diane,2021-02-24,10:10,Streaming,Y,Y,102,5
C3256,Jim,2021-02-24,11:43,Technical Support,Y,Y,94,4
C3257,Greg,2021-02-24,16:14,Payment related,Y,Y,62,5
C3258,Martha,2021-02-24,14:06,Technical Support,Y,Y,21,4
C3259,Dan,2021-02-24,15:48,Contract related,N,,251,
C3260,Diane,2021-02-24,11:03,Technical Support,N,,164,
C3261,Becky,2021-02-24,11:48,Admin Support,Y,Y,110,1
C3262,Joe,2021-02-24,14:56,Payment related,Y,N,33,3
C3263,Greg,2021-02-24,17:51,Technical Support,Y,Y,75,4
C3264,Diane,2021-02-24,11:58,Admin Support,Y,N,53,5
C3265,Dan,2021-02-24,09:13,Payment related,Y,N,79,4
C3266,Joe,2021-02-24,16:22,Technical Support,Y,Y,105,4
C3267,Martha,2021-02-24,15:14,Technical Support,N,,249,
C3268,Jim,2021-02-24,15:45,Streaming,N,,192,
C3269,Greg,2021-02-24,14:58,Payment related,N,,179,
C3270,Martha,2021-02-24,11:19,Technical Support,N,,197,
C3271,Greg,2021-02-24,09:22,Technical Support,Y,N,18,5
C3272,Greg,2021-02-24,17:19,Admin Support,N,,240,
C3273,Martha,2021-02-25,12:46,Technical Support,Y,Y,51,4
C3274,Greg,2021-02-25,17:31,Payment related,N,,228,
C3275,Joe,2021-02-25,10:04,Streaming,Y,Y,36,2
C3276,Martha,2021-02-25,15:25,Payment related,N,,264,
C3277,Greg,2021-02-25,17:14,Admin Support,Y,Y,22,5
C3278,Diane,2021-02-25,11:35,Payment related,N,,186,
C3279,Dan,2021-02-25,08:08,Technical Support,Y,Y,45,5
C3280,Dan,2021-02-25,15:01,Technical Support,N,,194,
C3281,Jim,2021-02-25,17:47,Payment related,Y,Y,119,3
C3282,Becky,2021-02-25,14:12,Technical Support,Y,Y,63,5
C3283,Jim,2021-02-25,12:04,Streaming,Y,Y,45,3
C3284,Jim,2021-02-25,16:58,Streaming,N,,166,
C3285,Diane,2021-02-25,10:44,Technical Support,Y,Y,41,5
C3286,Diane,2021-02-25,17:35,Contract related,Y,Y,17,2
C3287,Martha,2021-02-25,16:39,Technical Support,Y,Y,66,2
C3288,Dan,2021-02-25,11:39,Streaming,Y,Y,73,3
C3289,Becky,2021-02-25,12:23,Contract related,Y,N,119,2
C3290,Joe,2021-02-25,14:15,Admin Support,Y,Y,89,5
C3291,Becky,2021-02-25,12:57,Contract related,Y,Y,112,3
C3292,Joe,2021-02-25,10:43,Technical Support,N,,253,
C3293,Jim,2021-02-25,09:38,Streaming,N,,251,
C3294,Stewart,2021-02-25,17:35,Streaming,Y,N,58,2
C3295,Greg,2021-02-25,15:13,Admin Support,N,,182,
C3296,Joe,2021-02-25,16:25,Streaming,Y,Y,88,1
C3297,Diane,2021-02-25,13:15,Streaming,N,,185,
C3298,Martha,2021-02-25,12:47,Technical Support,Y,Y,40,3
C3299,Joe,2021-02-25,09:16,Technical Support,Y,N,42,2
C3300,Greg,2021-02-25,16:00,Streaming,Y,Y,78,4
C3301,Diane,2021-02-25,12:32,Streaming,Y,Y,21,2
C3302,Joe,2021-02-25,15:34,Contract related,Y,Y,25,3
C3303,Diane,2021-02-25,17:16,Technical Support,Y,Y,28,5
C3304,Martha,2021-02-25,08:51,Technical Support,Y,Y,66,4
C3305,Dan,2021-02-25,11:19,Technical Support,Y,Y,97,4
C3306,Becky,2021-02-25,16:09,Admin Support,Y,Y,118,5
C3307,Dan,2021-02-25,12:16,Payment related,Y,Y,21,3
C3308,Becky,2021-02-25,09:32,Contract related,N,,238,
C3309,Jim,2021-02-25,17:58,Payment related,N,,167,
C3310,Martha,2021-02-25,10:47,Streaming,Y,Y,67,4
C3311,Greg,2021-02-25,10:04,Technical Support,Y,Y,27,5
C3312,Diane,2021-02-25,12:57,Streaming,Y,Y,32,5
C3313,Stewart,2021-02-25,11:02,Streaming,N,,166,
C3314,Jim,2021-02-25,10:11,Technical Support,Y,Y,99,5
C3315,Martha,2021-02-25,15:54,Streaming,Y,Y,41,3
C3316,Dan,2021-02-25,10:14,Technical Support,Y,N,29,5
C3317,Greg,2021-02-25,10:46,Technical Support,N,,236,
C3318,Diane,2021-02-25,11:08,Technical Support,Y,Y,117,3
C3319,Jim,2021-02-25,13:50,Streaming,Y,Y,39,3
C3320,Stewart,2021-02-25,15:46,Streaming,Y,Y,75,4
C3321,Greg,2021-02-25,16:15,Payment related,Y,Y,37,4
C3322,Becky,2021-02-25,16:22,Admin Support,Y,Y,64,5
C3323,Stewart,2021-02-25,12:52,Payment related,Y,Y,64,5
C3324,Jim,2021-02-25,12:15,Payment related,Y,Y,49,4
C3325,Diane,2021-02-25,17:14,Technical Support,Y,Y,51,5
C3326,Becky,2021-02-25,15:17,Technical Support,Y,Y,41,4
C3327,Becky,2021-02-25,15:44,Streaming,Y,N,85,5
C3328,Greg,2021-02-25,15:09,Streaming,N,,246,
C3329,Dan,2021-02-25,17:31,Technical Support,Y,Y,97,4
C3330,Becky,2021-02-25,14:59,Contract related,Y,Y,43,3
C3331,Greg,2021-02-25,11:42,Technical Support,Y,N,46,4
C3332,Martha,2021-02-25,08:50,Technical Support,Y,Y,75,4
C3333,Martha,2021-02-25,11:38,Technical Support,Y,Y,79,2
C3334,Diane,2021-02-25,12:50,Payment related,Y,Y,78,5
C3335,Jim,2021-02-25,13:24,Technical Support,Y,N,15,5
C3336,Joe,2021-02-26,14:27,Contract related,N,,152,
C3337,Becky,2021-02-26,14:08,Payment related,Y,Y,30,5
C3338,Greg,2021-02-26,12:12,Admin Support,Y,Y,97,3
C3339,Dan,2021-02-26,10:37,Technical Support,Y,Y,66,3
C3340,Martha,2021-02-26,16:38,Technical Support,Y,Y,118,4
C3341,Diane,2021-02-26,16:00,Technical Support,Y,Y,100,2
C3342,Becky,2021-02-26,15:11,Payment related,Y,Y,73,2
C3343,Jim,2021-02-26,12:43,Technical Support,N,,178,
C3344,Martha,2021-02-26,11:14,Streaming,N,,163,
C3345,Jim,2021-02-26,10:50,Streaming,Y,Y,92,3
C3346,Martha,2021-02-26,14:48,Streaming,Y,N,42,4
C3347,Joe,2021-02-26,15:53,Payment related,Y,Y,83,5
C3348,Greg,2021-02-26,11:52,Streaming,Y,Y,70,4
C3349,Greg,2021-02-26,11:04,Contract related,Y,Y,51,4
C3350,Martha,2021-02-26,15:42,Admin Support,Y,Y,35,5
C3351,Becky,2021-02-26,09:33,Contract related,N,,201,
C3352,Martha,2021-02-26,17:02,Contract related,Y,Y,33,2
C3353,Greg,2021-02-26,16:12,Technical Support,Y,Y,85,3
C3354,Diane,2021-02-26,10:03,Technical Support,Y,Y,76,4
C3355,Martha,2021-02-26,15:31,Streaming,Y,Y,56,5
C3356,Martha,2021-02-26,09:44,Admin Support,Y,N,115,5
C3357,Jim,2021-02-26,14:19,Contract related,Y,Y,15,3
C3358,Martha,2021-02-26,17:35,Technical Support,Y,N,73,5
C3359,Joe,2021-02-26,11:08,Contract related,Y,N,42,5
C3360,Stewart,2021-02-26,13:32,Technical Support,Y,Y,92,2
C3361,Jim,2021-02-26,14:05,Contract related,Y,Y,29,4
C3362,Greg,2021-02-26,12:50,Streaming,Y,Y,51,5
C3363,Martha,2021-02-26,09:15,Contract related,Y,Y,91,4
C3364,Becky,2021-02-26,17:11,Streaming,Y,N,58,3
C3365,Joe,2021-02-26,11:48,Payment related,N,,150,
C3366,Greg,2021-02-26,10:23,Technical Support,Y,N,74,4
C3367,Greg,2021-02-26,14:39,Technical Support,N,,195,
C3368,Greg,2021-02-26,12:38,Technical Support,N,,226,
C3369,Jim,2021-02-26,11:03,Technical Support,Y,Y,108,4
C3370,Becky,2021-02-26,13:42,Streaming,Y,Y,33,5
C3371,Martha,2021-02-26,10:40,Technical Support,Y,Y,98,4
C3372,Becky,2021-02-26,12:16,Contract related,Y,Y,25,3
C3373,Greg,2021-02-26,17:58,Streaming,Y,N,63,4
C3374,Dan,2021-02-26,17:26,Technical Support,Y,Y,114,5
C3375,Becky,2021-02-26,16:00,Technical Support,Y,Y,117,5
C3376,Dan,2021-02-26,13:34,Streaming,Y,Y,107,2
C3377,Dan,2021-02-26,12:50,Streaming,Y,Y,37,4
C3378,Greg,2021-02-26,11:34,Technical Support,N,,217,
C3379,Greg,2021-02-26,10:38,Streaming,Y,Y,111,4
C3380,Martha,2021-02-26,13:51,Streaming,N,,163,
C3381,Diane,2021-02-26,15:59,Technical Support,Y,N,114,3
C3382,Joe,2021-02-26,11:49,Contract related,Y,Y,90,3
C3383,Becky,2021-02-26,16:50,Technical Support,Y,N,61,5
C3384,Joe,2021-02-26,14:02,Technical Support,Y,N,17,5
C3385,Martha,2021-02-26,08:19,Payment related,N,,241,
C3386,Greg,2021-02-26,17:15,Streaming,Y,N,115,5
C3387,Greg,2021-02-26,15:06,Technical Support,Y,N,51,5
C3388,Jim,2021-02-26,14:35,Streaming,Y,Y,93,3
C3389,Stewart,2021-02-26,12:48,Technical Support,N,,232,
C3390,Diane,2021-02-26,15:01,Technical Support,Y,Y,33,2
C3391,Joe,2021-02-26,16:39,Technical Support,N,,180,
C3392,Jim,2021-02-26,16:25,Technical Support,Y,Y,59,5
C3393,Greg,2021-02-26,15:37,Payment related,Y,N,38,4
C3394,Becky,2021-02-26,15:53,Payment related,Y,Y,103,3
C3395,Becky,2021-02-26,16:33,Streaming,Y,Y,57,4
C3396,Greg,2021-02-26,11:28,Technical Support,N,,160,
C3397,Joe,2021-02-26,12:09,Technical Support,N,,203,
C3398,Greg,2021-02-26,15:04,Payment related,Y,Y,43,4
C3399,Becky,2021-02-27,11:30,Payment related,Y,Y,65,3
C3400,Joe,2021-02-27,11:49,Contract related,Y,N,118,1
C3401,Diane,2021-02-27,11:11,Payment related,N,,172,
C3402,Jim,2021-02-27,11:32,Admin Support,Y,Y,31,3
C3403,Diane,2021-02-27,15:21,Contract related,Y,Y,83,4
C3404,Jim,2021-02-27,13:54,Technical Support,N,,222,
C3405,Dan,2021-02-27,16:00,Technical Support,Y,Y,112,3
C3406,Stewart,2021-02-27,15:39,Payment related,Y,Y,43,5
C3407,Dan,2021-02-27,11:34,Technical Support,Y,Y,32,4
C3408,Martha,2021-02-27,12:57,Technical Support,Y,Y,35,4
C3409,Greg,2021-02-27,16:01,Streaming,Y,N,37,5
C3410,Dan,2021-02-27,12:15,Contract related,Y,Y,15,4
C3411,Stewart,2021-02-27,17:52,Admin Support,N,,165,
C3412,Dan,2021-02-27,16:37,Technical Support,Y,N,120,4
C3413,Becky,2021-02-27,10:02,Streaming,Y,Y,45,4
C3414,Diane,2021-02-27,11:39,Technical Support,Y,Y,15,2
C3415,Stewart,2021-02-27,08:45,Technical Support,Y,Y,58,4
C3416,Joe,2021-02-27,15:17,Streaming,Y,Y,91,3
C3417,Dan,2021-02-27,15:37,Streaming,Y,N,108,5
C3418,Diane,2021-02-27,11:47,Streaming,Y,Y,74,5
C3419,Greg,2021-02-27,14:04,Technical Support,Y,N,46,4
C3420,Greg,2021-02-27,15:07,Contract related,Y,Y,104,5
C3421,Joe,2021-02-27,17:42,Contract related,Y,Y,69,4
C3422,Joe,2021-02-27,12:42,Payment related,Y,Y,18,5
C3423,Stewart,2021-02-27,10:05,Technical Support,Y,Y,117,5
C3424,Diane,2021-02-27,09:08,Streaming,Y,Y,85,4
C3425,Joe,2021-02-27,13:24,Payment related,Y,Y,34,3
C3426,Stewart,2021-02-27,13:34,Payment related,Y,Y,119,4
C3427,Stewart,2021-02-27,15:41,Technical Support,N,,160,
C3428,Dan,2021-02-27,09:54,Payment related,Y,Y,110,3
C3429,Diane,2021-02-27,16:49,Payment related,Y,N,34,5
C3430,Diane,2021-02-27,15:04,Streaming,Y,Y,95,4
C3431,Diane,2021-02-27,12:39,Streaming,Y,N,106,3
C3432,Diane,2021-02-27,13:35,Admin Support,Y,Y,24,5
C3433,Dan,2021-02-27,12:13,Streaming,Y,Y,18,5
C3434,Becky,2021-02-27,16:10,Technical Support,Y,Y,116,5
C3435,Martha,2021-02-27,16:23,Admin Support,Y,N,55,5
C3436,Diane,2021-02-27,11:51,Technical Support,N,,236,
C3437,Becky,2021-02-27,12:59,Payment related,N,,183,
C3438,Greg,2021-02-27,14:32,Payment related,Y,Y,117,4
C3439,Martha,2021-02-27,15:53,Streaming,Y,Y,15,5
C3440,Becky,2021-02-27,14:36,Technical Support,Y,Y,29,3
C3441,Becky,2021-02-27,15:55,Admin Support,Y,N,106,4
C3442,Stewart,2021-02-27,14:14,Payment related,Y,Y,42,3
C3443,Dan,2021-02-27,16:55,Streaming,Y,Y,115,4
C3444,Dan,2021-02-27,17:11,Admin Support,Y,Y,85,5
C3445,Jim,2021-02-27,15:54,Technical Support,Y,Y,87,4
C3446,Martha,2021-02-27,16:23,Contract related,Y,Y,73,1
C3447,Dan,2021-02-27,11:39,Streaming,Y,Y,33,5
C3448,Dan,2021-02-27,10:41,Payment related,N,,239,
C3449,Martha,2021-02-27,15:20,Payment related,Y,Y,108,4
C3450,Diane,2021-02-28,10:40,Payment related,N,,250,
C3451,Becky,2021-02-28,17:33,Streaming,Y,N,116,5
C3452,Jim,2021-02-28,08:53,Contract related,Y,Y,79,5
C3453,Greg,2021-02-28,10:52,Admin Support,N,,176,
C3454,Diane,2021-02-28,11:48,Technical Support,Y,Y,17,5
C3455,Becky,2021-02-28,13:44,Technical Support,Y,Y,41,4
C3456,Greg,2021-02-28,16:40,Payment related,Y,Y,91,3
C3457,Becky,2021-02-28,14:23,Technical Support,Y,Y,39,3
C3458,Martha,2021-02-28,14:48,Contract related,N,,197,
C3459,Jim,2021-02-28,09:41,Streaming,N,,187,
C3460,Stewart,2021-02-28,12:30,Admin Support,Y,Y,105,4
C3461,Diane,2021-02-28,14:03,Contract related,Y,Y,111,5
C3462,Martha,2021-02-28,08:16,Streaming,Y,Y,59,4
C3463,Martha,2021-02-28,16:21,Payment related,N,,174,
C3464,Martha,2021-02-28,13:41,Technical Support,Y,Y,73,3
C3465,Jim,2021-02-28,13:12,Payment related,Y,N,81,5
C3466,Martha,2021-02-28,12:28,Technical Support,N,,220,
C3467,Jim,2021-02-28,11:05,Streaming,Y,N,28,4
C3468,Diane,2021-02-28,14:44,Technical Support,Y,Y,61,4
C3469,Becky,2021-02-28,12:51,Streaming,Y,Y,64,4
C3470,Diane,2021-02-28,14:45,Payment related,Y,Y,20,5
C3471,Diane,2021-02-28,16:21,Technical Support,Y,Y,23,4
C3472,Dan,2021-02-28,12:28,Technical Support,Y,N,46,4
C3473,Dan,2021-02-28,14:48,Technical Support,Y,Y,27,4
C3474,Stewart,2021-02-28,15:30,Payment related,Y,Y,119,3
C3475,Joe,2021-02-28,12:35,Payment related,Y,N,114,3
C3476,Stewart,2021-02-28,10:32,Streaming,N,,209,
C3477,Becky,2021-02-28,10:48,Technical Support,Y,Y,47,3
C3478,Jim,2021-02-28,14:51,Streaming,Y,Y,53,4
C3479,Joe,2021-02-28,17:00,Admin Support,N,,150,
C3480,Joe,2021-02-28,14:36,Streaming,Y,Y,73,5
C3481,Dan,2021-02-28,11:55,Contract related,Y,Y,110,5
C3482,Greg,2021-02-28,10:56,Streaming,Y,N,98,4
C3483,Jim,2021-02-28,12:00,Streaming,N,,168,
C3484,Dan,2021-02-28,09:52,Payment related,Y,Y,101,3
C3485,Jim,2021-02-28,11:43,Technical Support,Y,N,103,4
C3486,Becky,2021-02-28,17:06,Contract related,Y,Y,75,2
C3487,Becky,2021-02-28,12:39,Technical Support,Y,N,67,3
C3488,Becky,2021-02-28,14:46,Technical Support,Y,Y,49,1
C3489,Dan,2021-02-28,14:23,Streaming,N,,186,
C3490,Becky,2021-02-28,17:43,Payment related,Y,N,94,3
C3491,Martha,2021-02-28,15:08,Payment related,Y,Y,94,5
C3492,Greg,2021-02-28,13:23,Technical Support,Y,Y,29,4
C3493,Martha,2021-02-28,16:37,Streaming,N,,154,
C3494,Jim,2021-02-28,15:06,Streaming,Y,N,68,1
C3495,Becky,2021-02-28,13:08,Technical Support,Y,Y,48,5
C3496,Joe,2021-02-28,17:38,Contract related,N,,176,
C3497,Diane,2021-03-01,11:32,Technical Support,N,,226,
C3498,Becky,2021-03-01,10:18,Technical Support,Y,Y,46,5
C3499,Becky,2021-03-01,15:59,Contract related,Y,Y,45,5
C3500,Martha,2021-03-01,08:13,Contract related,N,,238,
C3501,Becky,2021-03-01,10:42,Technical Support,Y,Y,54,4
C3502,Dan,2021-03-01,12:54,Contract related,Y,Y,15,1
C3503,Dan,2021-03-01,08:56,Streaming,Y,Y,53,4
C3504,Stewart,2021-03-01,12:01,Streaming,Y,N,50,3
C3505,Martha,2021-03-01,10:56,Technical Support,Y,Y,97,5
C3506,Stewart,2021-03-01,10:15,Contract related,N,,266,
C3507,Diane,2021-03-01,11:38,Admin Support,Y,Y,107,1
C3508,Diane,2021-03-01,09:52,Streaming,Y,Y,15,5
C3509,Jim,2021-03-01,11:52,Streaming,Y,N,57,5
C3510,Dan,2021-03-01,11:21,Payment related,Y,N,21,5
C3511,Joe,2021-03-01,15:40,Technical Support,Y,N,65,3
C3512,Martha,2021-03-01,17:01,Streaming,Y,Y,81,2
C3513,Greg,2021-03-01,16:55,Admin Support,N,,182,
C3514,Jim,2021-03-01,15:54,Contract related,N,,178,
C3515,Martha,2021-03-01,09:53,Streaming,Y,Y,42,4
C3516,Becky,2021-03-01,15:00,Technical Support,Y,Y,79,3
C3517,Martha,2021-03-01,10:35,Payment related,Y,Y,44,4
C3518,Stewart,2021-03-01,12:55,Payment related,Y,Y,118,4
C3519,Martha,2021-03-01,13:55,Technical Support,Y,N,31,4
C3520,Becky,2021-03-01,14:13,Contract related,Y,Y,100,4
C3521,Becky,2021-03-01,08:46,Contract related,Y,Y,66,3
C3522,Becky,2021-03-01,10:27,Technical Support,Y,Y,16,4
C3523,Becky,2021-03-01,15:28,Streaming,Y,N,36,3
C3524,Jim,2021-03-01,17:38,Technical Support,Y,Y,55,4
C3525,Stewart,2021-03-01,10:20,Payment related,Y,Y,56,5
C3526,Greg,2021-03-01,16:24,Streaming,N,,266,
C3527,Jim,2021-03-01,14:47,Technical Support,N,,267,
C3528,Greg,2021-03-01,15:59,Streaming,Y,N,114,4
C3529,Diane,2021-03-01,13:37,Payment related,N,,167,
C3530,Stewart,2021-03-01,14:55,Contract related,Y,Y,83,4
C3531,Greg,2021-03-01,14:53,Technical Support,Y,N,61,5
C3532,Dan,2021-03-01,08:38,Technical Support,Y,Y,81,5
C3533,Joe,2021-03-01,14:56,Technical Support,Y,Y,44,4
C3534,Diane,2021-03-01,15:37,Streaming,Y,N,58,4
C3535,Becky,2021-03-01,09:32,Admin Support,Y,Y,88,5
C3536,Stewart,2021-03-01,08:42,Streaming,Y,Y,39,4
C3537,Jim,2021-03-01,11:07,Technical Support,N,,151,
C3538,Diane,2021-03-01,15:31,Streaming,Y,Y,37,5
C3539,Dan,2021-03-01,15:27,Technical Support,Y,Y,45,4
C3540,Greg,2021-03-01,16:40,Contract related,Y,Y,115,5
C3541,Greg,2021-03-01,16:48,Technical Support,N,,226,
C3542,Joe,2021-03-01,12:26,Technical Support,Y,Y,78,5
C3543,Greg,2021-03-01,12:19,Contract related,Y,Y,23,3
C3544,Becky,2021-03-01,15:57,Technical Support,N,,175,
C3545,Greg,2021-03-01,15:55,Technical Support,Y,Y,44,4
C3546,Becky,2021-03-01,17:41,Payment related,N,,256,
C3547,Becky,2021-03-01,13:27,Admin Support,Y,Y,18,5
C3548,Stewart,2021-03-01,16:30,Technical Support,Y,Y,92,3
C3549,Becky,2021-03-01,10:56,Admin Support,Y,Y,98,3
C3550,Becky,2021-03-01,11:46,Contract related,Y,N,19,4
C3551,Greg,2021-03-01,15:50,Technical Support,Y,N,19,4
C3552,Joe,2021-03-01,14:25,Streaming,N,,156,
C3553,Dan,2021-03-01,13:17,Contract related,Y,N,87,1
C3554,Joe,2021-03-01,13:14,Contract related,N,,225,
C3555,Stewart,2021-03-01,11:40,Payment related,N,,150,
C3556,Jim,2021-03-01,11:59,Streaming,Y,Y,59,2
C3557,Jim,2021-03-01,09:08,Technical Support,Y,Y,86,2
C3558,Martha,2021-03-01,11:14,Streaming,Y,Y,102,5
C3559,Joe,2021-03-02,16:48,Payment related,N,,192,
C3560,Martha,2021-03-02,10:51,Streaming,Y,Y,18,3
C3561,Stewart,2021-03-02,16:25,Streaming,Y,Y,85,4
C3562,Dan,2021-03-02,15:57,Admin Support,Y,Y,82,4
C3563,Stewart,2021-03-02,11:12,Technical Support,Y,Y,95,5
C3564,Martha,2021-03-02,17:51,Payment related,Y,Y,100,5
C3565,Stewart,2021-03-02,11:53,Technical Support,Y,Y,104,1
C3566,Joe,2021-03-02,15:08,Streaming,N,,203,
C3567,Joe,2021-03-02,13:15,Technical Support,Y,N,26,4
C3568,Becky,2021-03-02,16:23,Payment related,Y,N,112,4
C3569,Becky,2021-03-02,16:11,Streaming,Y,Y,115,4
C3570,Jim,2021-03-02,12:00,Technical Support,Y,Y,70,3
C3571,Stewart,2021-03-02,16:15,Contract related,Y,Y,22,3
C3572,Dan,2021-03-02,08:21,Contract related,Y,Y,107,4
C3573,Martha,2021-03-02,11:51,Contract related,N,,177,
C3574,Jim,2021-03-02,11:14,Technical Support,Y,N,99,3
C3575,Stewart,2021-03-02,10:09,Payment related,Y,Y,20,5
C3576,Diane,2021-03-02,10:11,Streaming,Y,Y,113,4
C3577,Martha,2021-03-02,12:11,Streaming,Y,Y,110,3
C3578,Martha,2021-03-02,11:57,Technical Support,Y,Y,46,4
C3579,Martha,2021-03-02,14:14,Contract related,Y,N,100,5
C3580,Martha,2021-03-02,13:07,Technical Support,Y,Y,29,5
C3581,Dan,2021-03-02,17:38,Technical Support,Y,Y,23,5
C3582,Martha,2021-03-02,11:10,Admin Support,Y,Y,110,2
C3583,Dan,2021-03-02,13:14,Streaming,Y,Y,87,5
C3584,Diane,2021-03-02,15:28,Payment related,Y,Y,113,1
C3585,Joe,2021-03-02,10:32,Technical Support,Y,Y,91,5
C3586,Stewart,2021-03-02,16:05,Contract related,Y,Y,21,1
C3587,Dan,2021-03-02,17:00,Admin Support,Y,N,46,4
C3588,Diane,2021-03-02,14:02,Payment related,Y,Y,22,3
C3589,Joe,2021-03-02,11:25,Admin Support,Y,Y,21,3
C3590,Diane,2021-03-02,14:46,Technical Support,Y,Y,59,3
C3591,Dan,2021-03-02,09:45,Streaming,Y,Y,20,2
C3592,Dan,2021-03-02,11:35,Technical Support,Y,N,55,2
C3593,Jim,2021-03-02,11:24,Streaming,Y,Y,27,3
C3594,Stewart,2021-03-02,15:10,Admin Support,Y,N,109,3
C3595,Becky,2021-03-02,15:56,Technical Support,Y,Y,43,4
C3596,Martha,2021-03-02,08:34,Payment related,Y,N,109,4
C3597,Greg,2021-03-02,08:47,Payment related,Y,Y,20,1
C3598,Martha,2021-03-02,10:16,Admin Support,N,,266,
C3599,Becky,2021-03-02,08:07,Streaming,Y,N,18,5
C3600,Stewart,2021-03-02,15:53,Streaming,Y,Y,62,2
C3601,Martha,2021-03-02,10:49,Payment related,Y,Y,48,5
C3602,Dan,2021-03-02,12:30,Payment related,Y,Y,29,4
C3603,Martha,2021-03-02,13:31,Streaming,Y,Y,29,5
C3604,Becky,2021-03-02,15:32,Admin Support,N,,180,
C3605,Martha,2021-03-02,14:25,Streaming,Y,N,114,4
C3606,Stewart,2021-03-02,11:01,Technical Support,Y,Y,84,5
C3607,Greg,2021-03-02,13:47,Admin Support,Y,Y,42,5
C3608,Greg,2021-03-02,17:48,Payment related,N,,188,
C3609,Becky,2021-03-02,11:25,Streaming,Y,Y,15,3
C3610,Joe,2021-03-02,15:04,Technical Support,Y,Y,95,4
C3611,Diane,2021-03-02,12:18,Streaming,Y,Y,68,3
C3612,Joe,2021-03-02,17:16,Streaming,Y,Y,83,5
C3613,Joe,2021-03-02,12:32,Contract related,Y,Y,114,5
C3614,Diane,2021-03-02,08:17,Technical Support,Y,Y,66,5
C3615,Stewart,2021-03-02,15:05,Payment related,Y,N,114,5
C3616,Martha,2021-03-02,17:38,Payment related,Y,N,64,3
C3617,Jim,2021-03-02,11:04,Contract related,Y,N,102,3
C3618,Joe,2021-03-02,09:34,Streaming,Y,Y,30,4
