CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-3202,Male,No,No,No,15,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),88.94,1358.13,Yes
CUST-3203,Male,No,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,80.48,3535.71,No
CUST-3204,Male,No,No,No,55,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,42.75,2378.7,No
CUST-3205,Female,Yes,No,No,19,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),71.89,1376.31,Yes
CUST-3206,Male,No,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.8,132.4,Yes
CUST-3207,Male,No,No,No,18,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,62.47,1149.63,No
CUST-3208,Male,No,No,No,35,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),65.89,2328.04,No
CUST-3209,Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.07,1660.36,Yes
CUST-3210,Female,No,No,No,31,Yes,No,DSL,Yes,No internet service,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),43.63,1383.95,No
CUST-3211,Female,No,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.42,333.79,No
CUST-3212,Female,No,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,16.77,755.78,No
CUST-3213,Female,No,Yes,No,7,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,69.04,490.96,Yes
CUST-3214,Male,No,Yes,No,1,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,50.79,61.95,No
CUST-3215,Male,No,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.69,1486.04,No
CUST-3216,Female,No,Yes,No,7,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.03,242.01,No
CUST-3217,Male,No,Yes,No,11,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,47.65,508.15,Yes
CUST-3218,Male,No,Yes,No,7,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.75,536.53,Yes
CUST-3219,Female,Yes,No,Yes,55,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,53.38,2976.98,No
CUST-3220,Female,No,No,Yes,34,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),40.17,1347.88,No
CUST-3221,Male,No,Yes,No,41,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),41.71,1708.18,No
CUST-3222,Male,No,No,Yes,72,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,48.25,3469.18,Yes
CUST-3223,Female,No,Yes,No,13,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.18,960.54,Yes
CUST-3224,Male,No,No,No,3,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),59.81,167.79,Yes
CUST-3225,Female,No,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.92,1974.67,Yes
CUST-3226,Female,No,No,Yes,1,No,No phone service,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),41.06,65.05,Yes
CUST-3227,Female,No,Yes,No,45,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),64.58,2910.03,Yes
CUST-3228,Male,Yes,Yes,Yes,4,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,88.78,347.29,No
CUST-3229,Female,No,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,16.13,1122.69,No
CUST-3230,Female,No,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.28,443.35,Yes
CUST-3231,Male,Yes,Yes,Yes,4,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.19,301.94,Yes
CUST-3232,Female,No,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,76.71,1394.42,Yes
CUST-3233,Female,No,Yes,Yes,52,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,42.38,2252.65,No
CUST-3234,Male,No,No,No,11,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.17,816.36,Yes
CUST-3235,Male,No,No,No,17,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),80.11,1351.58,Yes
CUST-3236,Female,No,No,No,1,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,83.91,123.23,No
CUST-3237,Female,No,Yes,No,16,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,73.49,1207.9,Yes
CUST-3238,Female,No,Yes,No,46,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,74.32,3449.92,No
CUST-3239,Female,No,Yes,Yes,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),82.18,3490.29,No
CUST-3240,Female,No,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),48.42,1982.91,No
CUST-3241,Female,No,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,68.24,299.65,No
CUST-3242,Female,Yes,Yes,No,9,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),68.94,665.28,No
CUST-3243,Female,No,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,71.56,1491.51,Yes
CUST-3244,Male,Yes,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,99.3,1976.54,No
CUST-3245,Female,No,Yes,No,29,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Two year,No,Mailed check,64.55,1914.69,No
CUST-3246,Female,No,Yes,No,14,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),95.77,1323.47,No
CUST-3247,Male,No,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,46.16,1102.78,No
CUST-3248,Female,No,Yes,No,18,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,68.72,1220.67,Yes
CUST-3249,Female,No,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.27,894.3,No
CUST-3250,Female,No,No,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,85.4,4469.61,No
CUST-3251,Female,No,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),93.94,2145.5,No
CUST-3252,Male,No,No,Yes,21,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,58.31,1265.62,No
CUST-3253,Female,No,Yes,No,6,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,41.06,279.79,Yes
CUST-3254,Female,No,No,No,15,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.78,1246.99,No
CUST-3255,Male,Yes,No,No,18,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),44.03,835.4,Yes
CUST-3256,Female,No,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.17,377.15,No
CUST-3257,Female,No,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,One year,Yes,Mailed check,66.5,848.13,No
CUST-3258,Female,No,Yes,Yes,5,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.68,341.11,No
CUST-3259,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,43.21,2791.08,No
CUST-3260,Female,No,No,No,6,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),52.81,311.45,Yes
CUST-3261,Male,No,No,Yes,8,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),78.79,677.1,Yes
CUST-3262,Female,No,No,Yes,13,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.2,418.17,No
CUST-3263,Female,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.8,125.47,No
CUST-3264,Female,No,No,No,24,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.55,1092.77,No
CUST-3265,Female,No,Yes,No,71,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),78.51,5607.12,No
CUST-3266,Female,No,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.0,405.54,No
CUST-3267,Male,No,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.62,642.06,No
CUST-3268,Male,No,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,49.6,2879.67,No
CUST-3269,Female,No,Yes,Yes,30,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),71.72,2159.19,No
CUST-3270,Female,No,Yes,Yes,52,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,61.72,3251.61,No
CUST-3271,Male,No,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,83.99,2892.75,Yes
CUST-3272,Male,Yes,No,No,29,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Two year,No,Mailed check,73.94,2193.54,No
CUST-3273,Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),96.87,1489.56,No
CUST-3274,Female,No,No,No,13,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.37,1097.64,Yes
CUST-3275,Female,No,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),98.97,5261.83,No
CUST-3276,Female,No,Yes,No,7,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),63.41,464.06,Yes
CUST-3277,Male,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),15.68,374.2,No
CUST-3278,Male,No,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),82.93,1889.54,No
CUST-3279,Male,No,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,98.02,891.9,Yes
CUST-3280,Male,No,Yes,No,6,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.26,337.71,Yes
CUST-3281,Male,No,Yes,No,17,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,84.78,1483.38,Yes
CUST-3282,Male,No,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.78,511.83,No
CUST-3283,Female,No,No,Yes,23,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.33,2090.4,Yes
CUST-3284,Female,Yes,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,71.4,1389.78,No
CUST-3285,Male,No,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,98.03,2340.48,No
CUST-3286,Female,No,No,No,7,Yes,Yes,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,62.89,457.21,Yes
CUST-3287,Male,No,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.55,511.95,No
CUST-3288,Female,Yes,Yes,Yes,48,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.52,4370.22,No
CUST-3289,Female,No,No,Yes,68,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Two year,Yes,Electronic check,71.79,4909.38,No
CUST-3290,Male,No,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,85.29,607.14,Yes
CUST-3291,Female,No,Yes,No,19,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,87.7,1707.85,No
CUST-3292,Female,No,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40.41,1296.38,No
CUST-3293,Female,No,Yes,No,38,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,61.99,2389.42,Yes
CUST-3294,Female,No,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.86,1717.01,No
CUST-3295,Male,No,No,Yes,10,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.76,779.72,Yes
CUST-3296,Male,No,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.93,893.47,Yes
CUST-3297,Male,No,Yes,No,6,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),67.88,401.45,Yes
CUST-3298,Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.26,835.2,Yes
CUST-3299,Male,No,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,44.55,1927.88,No
CUST-3300,Female,No,Yes,No,19,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),73.03,1429.98,No
CUST-3301,Female,No,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,74.29,3231.9,Yes
CUST-3302,Female,No,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,69.46,1123.74,Yes
CUST-3303,Female,No,Yes,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,40.59,2028.43,No
CUST-3304,Male,No,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.48,2380.17,No
CUST-3305,Male,No,No,No,12,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),67.48,826.83,No
CUST-3306,Male,No,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.98,431.46,Yes
CUST-3307,Male,No,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,79.72,1673.18,No
CUST-3308,Male,No,Yes,No,14,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.76,1051.17,Yes
CUST-3309,Male,No,No,No,41,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),43.63,1821.89,No
CUST-3310,Female,No,Yes,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.65,423.92,No
CUST-3311,Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.92,290.88,Yes
CUST-3312,Female,Yes,Yes,No,23,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),67.56,1572.68,Yes
CUST-3313,Male,Yes,No,No,14,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,82.1,1153.14,No
CUST-3314,Male,No,No,Yes,30,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),74.74,2283.59,No
CUST-3315,Male,No,No,Yes,56,Yes,No,DSL,No,No,No,Yes,No,No internet service,Two year,Yes,Mailed check,54.07,3052.92,No
CUST-3316,Female,Yes,No,No,36,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,86.39,3159.72,No
CUST-3317,Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.33,161.63,Yes
CUST-3318,Female,No,Yes,No,28,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),78.48,2233.79,No
CUST-3319,Male,No,Yes,Yes,46,No,No phone service,DSL,No internet service,No,No,No,Yes,No,One year,Yes,Credit card (automatic),72.67,3358.56,Yes
CUST-3320,Female,No,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),96.32,4946.7,No
CUST-3321,Male,No,Yes,No,15,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,69.51,1023.16,Yes
