Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of Answer (seconds),Satisfaction Rating
C2822,Sarah,2021-02-02,19:54:00,Contract related,Y,Y,109,5
C2823,Martha,2021-01-09,13:19:00,Contract related,N,N,,
C2824,Stewart,2021-02-17,17:47:00,Technical Support,Y,Y,25,3
C2825,Sarah,2021-03-15,18:00:00,Streaming,Y,Y,20,5
C2826,Jim,2021-02-07,20:23:00,Technical Support,Y,N,18,4
C2827,Stewart,2021-02-01,14:58:00,Admin Support,Y,Y,64,1
C2828,Dan,2021-03-27,12:52:00,Technical Support,Y,Y,40,4
C2829,Greg,2021-01-24,14:56:00,Streaming,N,N,,
C2830,Joe,2021-03-20,09:32:00,Contract related,Y,Y,120,4
C2831,Dan,2021-01-06,13:48:00,Contract related,Y,Y,87,4
C2832,Joe,2021-03-30,15:54:00,Payment related,Y,Y,112,1
C2833,Jim,2021-01-03,18:40:00,Payment related,Y,Y,40,5
C2834,Stewart,2021-03-24,18:27:00,Streaming,Y,N,149,5
C2835,Martha,2021-02-22,13:11:00,Admin Support,N,N,,
C2836,Jim,2021-01-21,15:43:00,Admin Support,N,N,,
C2837,Martha,2021-01-25,19:37:00,Contract related,Y,N,140,5
C2838,Diane,2021-03-10,19:31:00,Technical Support,Y,Y,92,5
C2839,Jim,2021-03-01,10:47:00,Contract related,N,N,,
C2840,Jim,2021-02-24,18:19:00,Technical Support,Y,Y,160,4
C2841,Diane,2021-03-31,15:43:00,Streaming,N,N,,
C2842,Martha,2021-03-28,17:20:00,Payment related,Y,N,163,5
C2843,Stewart,2021-02-15,17:39:00,Streaming,N,N,,
C2844,Joe,2021-02-18,15:04:00,Payment related,Y,N,122,3
C2845,Diane,2021-03-19,15:17:00,Streaming,Y,N,81,4
C2846,Martha,2021-03-31,11:55:00,Admin Support,Y,N,29,4
C2847,Diane,2021-03-02,14:59:00,Streaming,Y,Y,174,3
C2848,Greg,2021-02-13,18:33:00,Contract related,Y,N,23,2
C2849,Stewart,2021-03-26,11:54:00,Streaming,Y,Y,10,3
C2850,Stewart,2021-01-15,14:59:00,Streaming,Y,Y,171,4
C2851,Sarah,2021-01-27,09:40:00,Technical Support,Y,Y,26,4
C2852,Joe,2021-03-09,11:26:00,Streaming,Y,Y,85,5
C2853,Dan,2021-03-26,18:29:00,Admin Support,Y,Y,158,5
C2854,Sarah,2021-03-22,12:04:00,Streaming,Y,Y,161,5
C2855,Jim,2021-01-22,17:25:00,Technical Support,Y,Y,18,4
C2856,Greg,2021-03-21,11:03:00,Payment related,Y,N,117,3
C2857,Joe,2021-02-04,12:51:00,Contract related,Y,Y,57,4
C2858,Martha,2021-03-29,18:31:00,Technical Support,N,N,,
C2859,Dan,2021-01-02,17:18:00,Payment related,N,N,,
C2860,Dan,2021-01-21,16:23:00,Technical Support,Y,Y,159,2
C2861,Jim,2021-02-28,13:00:00,Technical Support,Y,N,155,4
C2862,Joe,2021-03-20,13:48:00,Technical Support,Y,Y,85,3
C2863,Martha,2021-03-30,13:22:00,Contract related,Y,Y,118,3
C2864,Jim,2021-02-26,17:49:00,Technical Support,N,N,,
C2865,Dan,2021-02-21,18:17:00,Streaming,N,N,,
C2866,Sarah,2021-02-15,18:36:00,Admin Support,Y,Y,142,4
C2867,Sarah,2021-01-20,20:08:00,Payment related,Y,Y,113,5
C2868,Dan,2021-03-16,10:23:00,Technical Support,Y,Y,134,5
C2869,Dan,2021-01-07,19:11:00,Streaming,Y,Y,52,5
C2870,Sarah,2021-02-19,14:04:00,Technical Support,N,N,,
C2871,Dan,2021-01-25,19:24:00,Contract related,Y,Y,163,4
C2872,Sarah,2021-03-19,17:46:00,Contract related,Y,Y,151,5
C2873,Martha,2021-03-07,14:31:00,Technical Support,Y,Y,121,1
C2874,Diane,2021-02-02,14:03:00,Streaming,Y,N,74,5
C2875,Dan,2021-02-11,12:33:00,Admin Support,Y,N,163,2
C2876,Stewart,2021-01-02,09:57:00,Admin Support,Y,Y,177,5
C2877,Diane,2021-01-19,18:46:00,Streaming,Y,Y,88,5
C2878,Stewart,2021-02-06,16:36:00,Payment related,Y,Y,14,3
C2879,Sarah,2021-01-20,19:53:00,Payment related,Y,Y,161,4
C2880,Jim,2021-03-27,13:10:00,Payment related,Y,Y,44,4
C2881,Diane,2021-03-21,20:41:00,Streaming,Y,Y,69,4
C2882,Greg,2021-03-14,19:27:00,Contract related,Y,N,36,4
C2883,Jim,2021-03-21,13:58:00,Payment related,N,N,,
C2884,Jim,2021-02-21,15:56:00,Admin Support,Y,Y,103,3
C2885,Sarah,2021-03-20,13:06:00,Contract related,N,N,,
C2886,Greg,2021-02-12,20:09:00,Streaming,Y,Y,174,5
C2887,Martha,2021-02-09,12:19:00,Technical Support,Y,Y,51,4
C2888,Martha,2021-03-03,16:20:00,Streaming,N,N,,
C2889,Joe,2021-01-07,14:31:00,Streaming,Y,Y,137,5
C2890,Joe,2021-01-29,14:48:00,Contract related,Y,Y,21,3
C2891,Jim,2021-03-16,15:04:00,Technical Support,Y,Y,59,3
C2892,Greg,2021-02-08,16:51:00,Contract related,Y,N,80,5
C2893,Dan,2021-03-19,09:17:00,Technical Support,Y,Y,146,4
C2894,Jim,2021-02-10,20:59:00,Admin Support,N,N,,
C2895,Joe,2021-02-22,13:49:00,Streaming,Y,Y,130,4
C2896,Joe,2021-03-03,16:42:00,Admin Support,Y,Y,98,2
C2897,Joe,2021-01-25,20:02:00,Payment related,Y,Y,100,4
C2898,Sarah,2021-03-11,17:46:00,Payment related,Y,Y,125,3
C2899,Jim,2021-02-01,15:07:00,Admin Support,N,N,,
C2900,Joe,2021-03-02,09:18:00,Payment related,Y,Y,13,5
C2901,Diane,2021-01-16,15:01:00,Contract related,N,N,,
C2902,Sarah,2021-03-11,11:05:00,Technical Support,Y,Y,63,4
C2903,Sarah,2021-01-06,12:23:00,Payment related,N,N,,
C2904,Sarah,2021-03-22,20:47:00,Payment related,Y,Y,148,1
C2905,Diane,2021-01-21,15:21:00,Technical Support,Y,N,82,5
C2906,Stewart,2021-01-31,13:26:00,Payment related,Y,Y,58,4
C2907,Jim,2021-02-03,18:32:00,Admin Support,N,N,,
C2908,Stewart,2021-03-04,10:46:00,Streaming,N,N,,
C2909,Greg,2021-03-18,11:43:00,Technical Support,Y,Y,167,2
C2910,Dan,2021-01-11,10:43:00,Admin Support,N,N,,
C2911,Dan,2021-02-18,11:21:00,Admin Support,Y,Y,153,1
C2912,Stewart,2021-01-31,12:07:00,Technical Support,Y,Y,18,4
C2913,Greg,2021-01-19,09:14:00,Payment related,Y,Y,11,4
C2914,Dan,2021-02-05,13:46:00,Technical Support,Y,N,146,4
C2915,Diane,2021-01-11,14:04:00,Contract related,Y,N,168,4
C2916,Sarah,2021-02-04,14:50:00,Technical Support,Y,Y,114,3
C2917,Jim,2021-02-01,13:48:00,Technical Support,Y,N,103,3
C2918,Stewart,2021-02-19,10:34:00,Streaming,Y,Y,134,5
C2919,Jim,2021-01-28,19:33:00,Admin Support,Y,Y,23,4
C2920,Martha,2021-02-20,12:53:00,Admin Support,Y,Y,145,5
C2921,Martha,2021-02-04,18:39:00,Technical Support,Y,Y,65,4
C2922,Greg,2021-01-08,17:15:00,Payment related,Y,Y,44,1
C2923,Joe,2021-01-21,16:49:00,Contract related,N,N,,
C2924,Sarah,2021-03-01,16:23:00,Streaming,Y,Y,176,5
C2925,Stewart,2021-01-07,15:34:00,Payment related,Y,Y,128,4
C2926,Greg,2021-03-26,13:51:00,Contract related,Y,Y,45,1
C2927,Diane,2021-03-19,12:18:00,Contract related,N,N,,
C2928,Joe,2021-01-12,11:01:00,Payment related,Y,Y,150,4
C2929,Greg,2021-03-09,12:56:00,Payment related,N,N,,
C2930,Joe,2021-02-20,20:10:00,Technical Support,N,N,,
C2931,Sarah,2021-01-16,14:31:00,Streaming,Y,Y,107,1
C2932,Dan,2021-02-23,18:19:00,Admin Support,Y,Y,12,4
C2933,Jim,2021-02-21,09:12:00,Streaming,Y,N,103,4
C2934,Sarah,2021-02-17,20:43:00,Admin Support,Y,Y,172,5
C2935,Dan,2021-01-13,13:03:00,Payment related,Y,Y,25,4
C2936,Sarah,2021-02-08,10:15:00,Payment related,Y,Y,155,3
C2937,Stewart,2021-02-16,12:43:00,Contract related,N,N,,
C2938,Sarah,2021-01-07,13:29:00,Admin Support,Y,N,30,5
C2939,Diane,2021-02-08,18:25:00,Technical Support,Y,Y,109,5
C2940,Jim,2021-02-11,16:31:00,Payment related,Y,Y,127,4
C2941,Martha,2021-03-29,14:49:00,Contract related,Y,Y,132,5
C2942,Joe,2021-02-03,12:00:00,Admin Support,Y,Y,57,3
C2943,Dan,2021-03-04,12:12:00,Contract related,N,N,,
C2944,Jim,2021-03-31,14:50:00,Technical Support,Y,Y,113,4
C2945,Stewart,2021-03-13,19:20:00,Admin Support,Y,Y,111,5
C2946,Dan,2021-03-21,18:41:00,Technical Support,Y,Y,131,5
C2947,Martha,2021-03-10,18:41:00,Payment related,Y,Y,56,1
C2948,Greg,2021-03-30,20:04:00,Technical Support,Y,Y,54,4
C2949,Jim,2021-01-28,20:31:00,Admin Support,Y,Y,144,3
C2950,Sarah,2021-02-12,18:55:00,Streaming,Y,N,97,2
C2951,Diane,2021-02-26,13:36:00,Streaming,Y,Y,61,4
C2952,Dan,2021-01-04,09:53:00,Technical Support,Y,Y,72,3
C2953,Stewart,2021-02-25,20:46:00,Technical Support,Y,N,136,4
C2954,Jim,2021-01-27,19:26:00,Admin Support,N,N,,
C2955,Joe,2021-02-21,19:46:00,Streaming,Y,N,123,1
C2956,Greg,2021-01-31,13:02:00,Technical Support,Y,Y,169,4
C2957,Stewart,2021-03-22,12:46:00,Payment related,N,N,,
C2958,Joe,2021-01-07,11:31:00,Contract related,Y,Y,121,4
C2959,Sarah,2021-01-22,14:26:00,Technical Support,Y,Y,10,5
C2960,Joe,2021-01-02,18:15:00,Admin Support,Y,Y,140,4
C2961,Stewart,2021-02-03,19:46:00,Contract related,Y,Y,78,4
C2962,Greg,2021-01-27,11:59:00,Contract related,Y,Y,156,4
C2963,Joe,2021-01-10,12:58:00,Payment related,Y,Y,160,5
C2964,Sarah,2021-01-02,18:38:00,Payment related,Y,Y,46,5
C2965,Martha,2021-01-28,11:47:00,Technical Support,Y,Y,107,2
C2966,Martha,2021-03-12,15:59:00,Streaming,N,N,,
C2967,Diane,2021-02-12,15:35:00,Payment related,N,N,,
C2968,Diane,2021-01-03,09:04:00,Contract related,Y,Y,51,3
C2969,Greg,2021-03-09,16:19:00,Technical Support,N,N,,
C2970,Dan,2021-03-23,11:25:00,Technical Support,Y,N,135,2
C2971,Greg,2021-01-27,14:41:00,Streaming,Y,Y,94,4
C2972,Greg,2021-02-19,14:24:00,Contract related,Y,N,61,5
C2973,Greg,2021-03-24,13:19:00,Admin Support,Y,N,163,4
C2974,Sarah,2021-01-04,17:20:00,Technical Support,Y,Y,169,3
C2975,Stewart,2021-03-28,15:00:00,Technical Support,N,N,,
C2976,Sarah,2021-01-26,13:07:00,Streaming,Y,Y,156,5
C2977,Sarah,2021-02-19,13:00:00,Payment related,Y,Y,91,5
C2978,Joe,2021-02-12,14:59:00,Admin Support,Y,Y,93,5
C2979,Sarah,2021-02-15,11:11:00,Contract related,Y,Y,11,1
C2980,Jim,2021-02-27,13:50:00,Payment related,Y,N,43,4
C2981,Greg,2021-01-10,14:22:00,Payment related,Y,Y,54,5
C2982,Diane,2021-01-09,17:37:00,Technical Support,Y,N,11,3
C2983,Jim,2021-03-09,13:34:00,Contract related,N,N,,
C2984,Diane,2021-01-30,18:52:00,Admin Support,Y,Y,26,4
C2985,Sarah,2021-01-25,10:39:00,Streaming,Y,N,49,5
C2986,Diane,2021-01-23,10:44:00,Streaming,Y,Y,166,5
C2987,Sarah,2021-03-19,17:17:00,Streaming,Y,Y,158,1
C2988,Stewart,2021-03-19,14:31:00,Technical Support,N,N,,
C2989,Greg,2021-02-04,13:09:00,Contract related,Y,Y,102,4
C2990,Stewart,2021-01-02,13:58:00,Payment related,Y,Y,106,5
C2991,Greg,2021-03-07,20:00:00,Streaming,Y,Y,173,5
C2992,Jim,2021-02-13,15:40:00,Technical Support,Y,Y,178,5
C2993,Martha,2021-03-20,12:09:00,Payment related,Y,N,21,5
C2994,Jim,2021-03-09,15:48:00,Admin Support,Y,Y,166,5
C2995,Stewart,2021-01-25,18:09:00,Payment related,Y,Y,122,4
C2996,Martha,2021-03-10,14:23:00,Contract related,Y,N,39,4
C2997,Dan,2021-02-24,17:58:00,Contract related,Y,Y,61,1
C2998,Greg,2021-02-10,17:33:00,Streaming,N,N,,
C2999,Joe,2021-03-15,14:15:00,Contract related,Y,Y,119,1
C3000,Diane,2021-02-18,16:48:00,Streaming,Y,Y,133,4
C3001,Martha,2021-02-26,12:00:00,Payment related,Y,Y,161,3
C3002,Martha,2021-01-12,20:33:00,Admin Support,N,N,,
C3003,Greg,2021-03-11,14:18:00,Admin Support,Y,N,102,5
C3004,Stewart,2021-03-21,15:53:00,Technical Support,Y,Y,49,3
C3005,Dan,2021-01-29,16:07:00,Technical Support,Y,Y,158,1
C3006,Greg,2021-01-30,14:52:00,Contract related,Y,Y,119,4
C3007,Joe,2021-03-22,15:03:00,Payment related,Y,Y,129,5
C3008,Martha,2021-01-10,15:28:00,Contract related,Y,Y,61,4
C3009,Diane,2021-03-11,15:02:00,Admin Support,N,N,,
C3010,Greg,2021-03-07,10:37:00,Payment related,Y,Y,24,4
C3011,Diane,2021-03-07,20:48:00,Contract related,Y,Y,113,5
C3012,Stewart,2021-02-03,15:28:00,Admin Support,Y,Y,49,5
C3013,Jim,2021-01-11,11:37:00,Payment related,Y,Y,39,5
C3014,Sarah,2021-01-12,15:51:00,Streaming,Y,Y,155,4
C3015,Sarah,2021-03-07,17:52:00,Admin Support,Y,Y,135,1
C3016,Dan,2021-03-18,10:07:00,Contract related,Y,Y,66,4
C3017,Sarah,2021-03-13,11:35:00,Payment related,Y,Y,80,5
C3018,Joe,2021-03-19,19:58:00,Admin Support,Y,Y,21,4
C3019,Diane,2021-03-07,15:55:00,Payment related,Y,Y,67,5
C3020,Diane,2021-02-15,16:00:00,Streaming,Y,Y,35,5
C3021,Jim,2021-02-11,13:40:00,Payment related,Y,N,91,4
C3022,Greg,2021-01-17,16:33:00,Payment related,Y,Y,66,4
C3023,Greg,2021-01-06,13:32:00,Admin Support,Y,Y,29,4
C3024,Joe,2021-01-07,16:44:00,Streaming,Y,Y,68,5
C3025,Martha,2021-01-26,13:28:00,Streaming,Y,Y,110,5
C3026,Stewart,2021-03-16,16:56:00,Contract related,N,N,,
C3027,Sarah,2021-01-07,18:09:00,Contract related,Y,N,170,3
C3028,Sarah,2021-02-07,12:30:00,Admin Support,Y,Y,69,5
C3029,Diane,2021-02-08,17:04:00,Admin Support,Y,N,166,4
C3030,Dan,2021-03-06,16:55:00,Contract related,Y,Y,137,4
C3031,Diane,2021-03-27,11:28:00,Streaming,Y,Y,153,5
C3032,Dan,2021-01-18,15:05:00,Technical Support,Y,Y,179,4
C3033,Joe,2021-01-30,11:05:00,Payment related,Y,N,105,2
C3034,Greg,2021-03-10,12:27:00,Payment related,Y,Y,129,5
C3035,Joe,2021-02-19,18:45:00,Contract related,Y,Y,41,4
C3036,Martha,2021-02-06,16:58:00,Admin Support,Y,Y,166,2
C3037,Martha,2021-01-01,13:10:00,Contract related,N,N,,
C3038,Martha,2021-03-27,10:36:00,Technical Support,Y,Y,83,5
C3039,Greg,2021-02-08,18:42:00,Contract related,Y,Y,24,5
C3040,Dan,2021-01-27,16:51:00,Contract related,Y,Y,42,4
C3041,Diane,2021-02-21,12:40:00,Streaming,N,N,,
C3042,Sarah,2021-01-20,14:54:00,Technical Support,Y,N,17,4
C3043,Sarah,2021-01-15,15:12:00,Admin Support,Y,Y,41,4
C3044,Greg,2021-02-22,14:04:00,Technical Support,Y,N,110,5
C3045,Dan,2021-01-05,11:54:00,Technical Support,N,N,,
C3046,Sarah,2021-02-04,15:34:00,Contract related,Y,N,63,5
C3047,Stewart,2021-01-29,18:31:00,Contract related,Y,N,34,4
C3048,Jim,2021-01-10,13:40:00,Contract related,Y,N,40,3
C3049,Martha,2021-01-22,12:49:00,Admin Support,N,N,,
C3050,Sarah,2021-02-08,18:58:00,Streaming,Y,N,45,5
C3051,Joe,2021-01-15,15:15:00,Admin Support,Y,Y,65,2
C3052,Stewart,2021-03-20,15:22:00,Admin Support,Y,Y,56,4
C3053,Dan,2021-02-03,17:19:00,Payment related,Y,Y,150,4
C3054,Greg,2021-02-13,10:46:00,Payment related,N,N,,
C3055,Diane,2021-03-29,12:35:00,Contract related,Y,Y,146,5
C3056,Greg,2021-01-01,13:48:00,Admin Support,Y,Y,74,5
C3057,Martha,2021-03-31,10:43:00,Streaming,Y,Y,60,3
C3058,Diane,2021-02-03,16:37:00,Streaming,Y,Y,160,5
C3059,Stewart,2021-01-18,18:00:00,Admin Support,Y,Y,83,3
C3060,Jim,2021-02-24,10:12:00,Streaming,Y,Y,105,4
C3061,Martha,2021-03-31,15:15:00,Payment related,Y,Y,31,4
C3062,Martha,2021-01-30,14:34:00,Contract related,Y,Y,13,4
C3063,Dan,2021-02-28,11:39:00,Payment related,Y,Y,91,4
C3064,Sarah,2021-02-28,18:26:00,Contract related,Y,Y,10,3
C3065,Diane,2021-03-26,12:59:00,Streaming,Y,Y,77,3
C3066,Joe,2021-02-21,09:11:00,Payment related,Y,Y,138,4
C3067,Dan,2021-03-31,09:20:00,Technical Support,N,N,,
C3068,Jim,2021-02-06,17:06:00,Streaming,Y,Y,113,4
C3069,Sarah,2021-02-10,10:20:00,Admin Support,Y,Y,14,2
C3070,Jim,2021-02-01,12:47:00,Payment related,Y,Y,44,3
C3071,Dan,2021-01-30,18:37:00,Streaming,Y,Y,22,4
C3072,Diane,2021-01-13,20:47:00,Payment related,Y,Y,29,2
C3073,Dan,2021-03-10,13:14:00,Contract related,Y,Y,174,3
C3074,Sarah,2021-02-18,20:07:00,Payment related,Y,Y,163,3
C3075,Sarah,2021-02-12,11:19:00,Streaming,Y,Y,86,4
C3076,Joe,2021-01-23,12:32:00,Technical Support,Y,Y,54,5
C3077,Joe,2021-02-25,17:40:00,Technical Support,Y,Y,72,3
C3078,Dan,2021-03-21,14:14:00,Admin Support,Y,N,33,4
C3079,Sarah,2021-02-21,13:21:00,Technical Support,Y,Y,134,5
C3080,Martha,2021-02-17,17:55:00,Payment related,Y,Y,116,4
C3081,Dan,2021-03-02,17:23:00,Payment related,Y,Y,158,5
C3082,Sarah,2021-02-26,17:17:00,Admin Support,N,N,,
C3083,Joe,2021-02-10,16:21:00,Technical Support,Y,Y,114,2
C3084,Sarah,2021-01-20,13:56:00,Admin Support,N,N,,
C3085,Sarah,2021-03-17,11:06:00,Technical Support,Y,Y,174,4
C3086,Joe,2021-03-22,15:14:00,Contract related,Y,Y,178,4
C3087,Dan,2021-02-24,12:36:00,Payment related,Y,N,110,5
C3088,Martha,2021-03-14,14:40:00,Admin Support,Y,Y,149,5
C3089,Diane,2021-01-13,13:14:00,Admin Support,Y,Y,35,4
C3090,Stewart,2021-01-12,09:01:00,Technical Support,Y,Y,43,4
C3091,Jim,2021-01-01,19:17:00,Contract related,Y,Y,133,5
C3092,Sarah,2021-01-18,13:17:00,Technical Support,Y,Y,41,5
C3093,Dan,2021-03-17,17:50:00,Contract related,Y,Y,92,4
C3094,Diane,2021-03-23,11:53:00,Contract related,Y,Y,113,3
C3095,Greg,2021-01-14,14:47:00,Streaming,N,N,,
C3096,Martha,2021-01-28,13:36:00,Technical Support,Y,N,30,5
C3097,Sarah,2021-03-24,14:58:00,Admin Support,Y,Y,127,2
C3098,Diane,2021-03-28,09:43:00,Technical Support,N,N,,
C3099,Jim,2021-02-12,12:07:00,Streaming,Y,N,37,3
C3100,Martha,2021-02-21,17:15:00,Technical Support,Y,Y,159,1
C3101,Diane,2021-01-29,12:17:00,Payment related,Y,N,117,5
C3102,Jim,2021-03-10,17:18:00,Streaming,Y,Y,77,2
C3103,Sarah,2021-02-25,14:13:00,Streaming,Y,N,149,2
C3104,Greg,2021-02-06,15:45:00,Technical Support,Y,Y,16,1
C3105,Sarah,2021-01-05,11:35:00,Admin Support,N,N,,
C3106,Martha,2021-01-16,13:34:00,Contract related,N,N,,
C3107,Joe,2021-03-19,10:18:00,Payment related,Y,N,61,3
C3108,Diane,2021-03-12,12:09:00,Payment related,N,N,,
C3109,Martha,2021-01-26,10:03:00,Technical Support,Y,Y,34,4
C3110,Martha,2021-03-11,13:05:00,Technical Support,Y,Y,32,5
C3111,Greg,2021-01-18,17:06:00,Admin Support,Y,Y,14,5
C3112,Martha,2021-03-27,18:10:00,Payment related,N,N,,
C3113,Stewart,2021-01-12,11:53:00,Streaming,Y,N,86,4
C3114,Sarah,2021-03-19,12:27:00,Technical Support,Y,Y,135,4
C3115,Martha,2021-03-19,10:35:00,Admin Support,Y,Y,173,4
C3116,Jim,2021-01-16,17:18:00,Streaming,Y,Y,40,4
C3117,Dan,2021-01-31,10:21:00,Admin Support,Y,Y,162,4
C3118,Joe,2021-01-09,13:16:00,Technical Support,N,N,,
C3119,Joe,2021-02-11,11:41:00,Payment related,Y,Y,29,1
C3120,Stewart,2021-03-04,16:04:00,Contract related,N,N,,
C3121,Greg,2021-03-11,15:39:00,Contract related,Y,Y,101,4
C3122,Joe,2021-03-14,20:38:00,Admin Support,Y,Y,104,2
C3123,Diane,2021-02-27,13:42:00,Payment related,N,N,,
C3124,Dan,2021-02-16,17:18:00,Admin Support,N,N,,
C3125,Joe,2021-03-23,16:29:00,Streaming,Y,Y,177,4
C3126,Greg,2021-02-03,13:00:00,Streaming,Y,Y,31,4
C3127,Greg,2021-01-29,09:52:00,Streaming,Y,Y,117,5
C3128,Sarah,2021-03-31,14:49:00,Admin Support,Y,N,10,5
C3129,Dan,2021-03-11,15:43:00,Streaming,Y,N,35,4
C3130,Dan,2021-03-02,13:12:00,Technical Support,Y,Y,99,5
C3131,Greg,2021-01-30,11:09:00,Admin Support,Y,Y,82,1
C3132,Jim,2021-02-11,18:33:00,Streaming,Y,N,161,4
C3133,Diane,2021-02-04,10:46:00,Payment related,Y,Y,164,5
C3134,Stewart,2021-01-14,16:59:00,Technical Support,Y,Y,90,3
C3135,Sarah,2021-01-22,17:33:00,Payment related,Y,N,11,5
C3136,Stewart,2021-01-16,16:59:00,Contract related,Y,N,152,5
C3137,Martha,2021-01-31,09:59:00,Contract related,Y,N,16,5
C3138,Diane,2021-02-06,19:45:00,Payment related,N,N,,
C3139,Martha,2021-01-10,15:55:00,Payment related,Y,N,140,5
C3140,Jim,2021-02-06,14:26:00,Technical Support,Y,Y,170,2
C3141,Joe,2021-01-11,16:43:00,Admin Support,Y,Y,15,4
C3142,Martha,2021-03-13,16:01:00,Technical Support,Y,Y,152,4
C3143,Diane,2021-01-13,12:42:00,Admin Support,Y,N,123,3
C3144,Joe,2021-03-18,15:20:00,Payment related,N,N,,
C3145,Greg,2021-03-05,17:37:00,Technical Support,Y,Y,15,4
C3146,Sarah,2021-03-15,19:00:00,Contract related,N,N,,
C3147,Sarah,2021-03-23,10:19:00,Streaming,Y,Y,165,5
C3148,Greg,2021-02-18,10:03:00,Payment related,Y,Y,71,3
C3149,Diane,2021-02-26,19:05:00,Admin Support,Y,Y,116,2
C3150,Jim,2021-03-26,15:19:00,Contract related,Y,Y,45,4
C3151,Sarah,2021-02-05,12:46:00,Payment related,Y,Y,173,4
C3152,Dan,2021-02-04,13:49:00,Payment related,N,N,,
C3153,Greg,2021-01-02,15:43:00,Contract related,Y,N,74,3
C3154,Joe,2021-01-01,17:17:00,Payment related,Y,Y,88,2
C3155,Greg,2021-02-01,19:25:00,Contract related,Y,Y,96,4
C3156,Dan,2021-01-04,13:53:00,Payment related,Y,N,13,3
C3157,Greg,2021-02-27,10:48:00,Payment related,Y,Y,168,5
C3158,Diane,2021-01-24,19:54:00,Streaming,Y,Y,45,4
C3159,Martha,2021-02-05,09:53:00,Admin Support,Y,Y,57,5
C3160,Dan,2021-01-21,11:18:00,Technical Support,N,N,,
C3161,Joe,2021-01-04,13:26:00,Technical Support,Y,N,55,5
C3162,Dan,2021-03-17,11:25:00,Payment related,Y,Y,11,4
C3163,Dan,2021-01-05,20:07:00,Contract related,N,N,,
C3164,Joe,2021-01-06,13:49:00,Streaming,N,N,,
C3165,Diane,2021-01-24,11:26:00,Technical Support,Y,Y,37,4
C3166,Jim,2021-02-17,15:31:00,Technical Support,Y,Y,25,1
C3167,Greg,2021-03-16,16:27:00,Admin Support,Y,Y,97,4
C3168,Dan,2021-01-09,14:23:00,Technical Support,Y,Y,10,5
C3169,Diane,2021-01-01,12:49:00,Streaming,Y,N,65,3
C3170,Sarah,2021-02-19,16:29:00,Payment related,Y,N,29,4
C3171,Joe,2021-02-26,16:53:00,Technical Support,Y,Y,40,4
C3172,Sarah,2021-03-28,15:58:00,Admin Support,Y,Y,125,5
C3173,Jim,2021-02-24,13:22:00,Contract related,Y,Y,117,2
C3174,Martha,2021-01-21,15:52:00,Contract related,Y,Y,150,2
C3175,Stewart,2021-01-08,11:15:00,Streaming,Y,Y,132,4
C3176,Diane,2021-02-19,15:30:00,Admin Support,Y,Y,72,3
C3177,Greg,2021-01-16,15:37:00,Contract related,Y,N,106,5
C3178,Diane,2021-02-17,14:58:00,Streaming,Y,Y,48,4
C3179,Dan,2021-01-06,09:47:00,Technical Support,Y,N,72,4
C3180,Sarah,2021-03-31,16:13:00,Admin Support,Y,Y,163,4
C3181,Diane,2021-03-20,12:30:00,Admin Support,Y,Y,76,2
C3182,Joe,2021-02-22,13:04:00,Technical Support,N,N,,
C3183,Joe,2021-03-09,11:06:00,Technical Support,Y,Y,17,5
C3184,Joe,2021-03-31,14:18:00,Streaming,Y,Y,66,5
C3185,Joe,2021-01-19,14:17:00,Admin Support,Y,Y,73,4
C3186,Greg,2021-02-10,19:24:00,Contract related,Y,N,76,4
C3187,Greg,2021-02-24,11:17:00,Payment related,N,N,,
C3188,Sarah,2021-01-16,09:26:00,Payment related,Y,Y,115,4
C3189,Dan,2021-02-19,15:21:00,Streaming,N,N,,
C3190,Diane,2021-02-23,17:48:00,Payment related,Y,Y,136,3
C3191,Martha,2021-03-31,09:28:00,Technical Support,Y,Y,78,5
C3192,Joe,2021-03-15,11:27:00,Streaming,N,N,,
C3193,Jim,2021-01-24,11:12:00,Payment related,Y,Y,150,5
C3194,Greg,2021-02-14,20:46:00,Streaming,Y,N,45,4
C3195,Dan,2021-02-28,09:14:00,Technical Support,Y,Y,33,4
C3196,Jim,2021-01-25,14:46:00,Contract related,N,N,,
C3197,Stewart,2021-03-31,16:20:00,Streaming,Y,N,134,4
C3198,Jim,2021-02-20,12:40:00,Streaming,Y,Y,143,4
C3199,Greg,2021-01-09,20:56:00,Contract related,Y,Y,22,5
C3200,Diane,2021-02-04,11:52:00,Admin Support,Y,N,149,3
C3201,Sarah,2021-02-27,16:24:00,Admin Support,Y,N,52,5
C3202,Greg,2021-03-23,10:13:00,Admin Support,Y,N,173,4
C3203,Sarah,2021-03-18,11:35:00,Payment related,N,N,,
C3204,Martha,2021-03-14,16:03:00,Contract related,Y,Y,76,4
C3205,Joe,2021-01-28,13:52:00,Payment related,Y,N,10,2
C3206,Jim,2021-02-20,11:22:00,Technical Support,Y,Y,174,2
C3207,Martha,2021-03-09,16:36:00,Streaming,Y,Y,19,4
C3208,Diane,2021-02-06,10:15:00,Payment related,Y,Y,140,4
C3209,Stewart,2021-01-25,14:41:00,Payment related,Y,Y,65,4
C3210,Joe,2021-02-15,14:12:00,Admin Support,Y,Y,36,5
C3211,Stewart,2021-02-06,14:31:00,Contract related,N,N,,
