CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Contract,PaperlessBilling2,PaymentMethod,MonthlyCharges,TotalCharges,Churned
CUST-3019,Male,0,Yes,Yes,40,Yes,Yes,No,Yes,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,71.54,2956.49,Yes
CUST-3020,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,No internet service,One year,Yes,Mailed check,78.21,1133.53,No
CUST-3021,Male,0,Yes,No,56,No,No,DSL,No,Yes,No,No internet service,Yes,No internet service,No,One year,No,Electronic check,61.53,3326.44,No
CUST-3022,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,67.49,2743.47,Yes
CUST-3023,Male,0,Yes,Yes,15,No,No,DSL,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,60.35,930.8,No
CUST-3024,Male,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,59.77,2442.39,Yes
CUST-3025,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,80.4,1181.44,No
CUST-3026,Female,0,No,No,70,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),98.94,7060.39,No
CUST-3027,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),77.68,2865.36,No
CUST-3028,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),85.05,2981.96,No
CUST-3029,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,41.13,2351.05,Yes
CUST-3030,Female,1,No,No,30,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),19.81,623.3,No
CUST-3031,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Yes,Two year,No,Electronic check,52.57,2617.46,No
CUST-3032,Female,0,No,Yes,61,Yes,Yes,No,Yes,No,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,80.49,4907.38,No
CUST-3033,Female,1,No,No,7,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),73.39,502.81,No
CUST-3034,Female,0,No,Yes,35,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,No,One year,Yes,Mailed check,116.76,4047.92,No
CUST-3035,Male,0,Yes,No,33,Yes,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Electronic check,56.1,1836.78,No
CUST-3036,Female,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No internet service,Two year,No,Electronic check,51.2,3226.0,No
CUST-3037,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,73.46,1027.99,No
CUST-3038,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.4,31.61,Yes
CUST-3039,Female,0,No,No,28,No,Yes,No,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,77.62,2216.27,No
CUST-3040,Female,0,No,Yes,68,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,No,No,Two year,No,Electronic check,79.35,5475.06,No
CUST-3041,Male,0,Yes,Yes,62,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),70.74,4576.36,Yes
CUST-3042,Male,0,No,Yes,15,No,No,Fiber optic,No,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),99.23,1444.72,Yes
CUST-3043,Male,0,No,No,20,Yes,Yes,No,No,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,33.67,672.35,No
CUST-3044,Female,0,Yes,No,34,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,57.61,2050.44,No
CUST-3045,Male,0,No,Yes,53,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,26.68,1360.81,No
CUST-3046,Female,0,Yes,Yes,14,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Two year,No,Mailed check,114.16,1543.35,No
CUST-3047,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,52.6,956.09,No
CUST-3048,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.1,549.54,No
CUST-3049,Female,0,Yes,No,17,Yes,No,DSL,No,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,70.27,1184.57,No
CUST-3050,Female,0,Yes,Yes,33,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.07,2596.22,Yes
CUST-3051,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),21.21,282.51,No
CUST-3052,Female,0,No,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.71,3353.79,No
CUST-3053,Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,49.93,2934.61,Yes
CUST-3054,Male,0,No,No,20,Yes,Yes,DSL,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,27.69,557.95,Yes
CUST-3055,Female,0,Yes,No,38,Yes,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,18.57,738.43,No
CUST-3056,Male,0,No,No,51,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,72.21,3753.12,No
CUST-3057,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,39.68,435.02,Yes
CUST-3058,Male,0,No,Yes,35,No,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),48.35,1740.73,Yes
CUST-3059,Female,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),44.31,1691.57,Yes
CUST-3060,Female,0,No,No,6,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),54.83,324.35,No
CUST-3061,Male,1,Yes,No,48,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),56.74,2817.13,No
CUST-3062,Male,0,No,No,25,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),75.42,1868.2,No
CUST-3063,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),48.05,2248.58,No
CUST-3064,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),98.53,4635.04,Yes
CUST-3065,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,103.79,4536.56,No
CUST-3066,Female,1,Yes,No,34,Yes,Yes,No,No,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),101.64,3562.87,Yes
CUST-3067,Female,0,No,No,21,Yes,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),63.19,1285.53,No
CUST-3068,Female,0,Yes,No,25,No,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,86.78,2205.53,No
CUST-3069,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,69.58,3748.31,No
CUST-3070,Male,0,Yes,No,62,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),21.16,1361.83,Yes
CUST-3071,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,82.59,1118.9,No
CUST-3072,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),71.39,1163.85,Yes
CUST-3073,Female,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,No internet service,One year,Yes,Mailed check,81.85,2025.91,No
CUST-3074,Female,0,Yes,Yes,62,Yes,No,DSL,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),65.85,4008.85,Yes
CUST-3075,Male,0,No,Yes,49,Yes,Yes,No,Yes,Yes,No,Yes,No,No internet service,No,Two year,No,Electronic check,49.06,2435.21,No
CUST-3076,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,54.15,1779.97,Yes
CUST-3077,Male,0,Yes,No,10,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),30.13,294.41,Yes
CUST-3078,Female,0,Yes,Yes,40,Yes,No,No,No,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),117.83,4768.55,No
CUST-3079,Male,1,No,Yes,23,Yes,Yes,DSL,Yes,No,No,No,No,No,No,One year,No,Mailed check,42.74,987.09,No
CUST-3080,Female,0,Yes,Yes,20,Yes,No,DSL,Yes,No,No,No,No internet service,No,No,Two year,No,Mailed check,60.66,1210.65,No
CUST-3081,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Yes,One year,Yes,Electronic check,87.21,5448.05,No
CUST-3082,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,23.83,1540.12,No
CUST-3083,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,33.3,204.47,No
CUST-3084,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.66,2538.13,Yes
CUST-3085,Female,0,No,No,64,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),86.5,5527.29,No
CUST-3086,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.42,1722.48,No
CUST-3087,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),97.57,3219.65,No
CUST-3088,Female,1,Yes,Yes,0,No,Yes,DSL,No,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),32.25,0.0,No
CUST-3089,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.9,6100.24,No
CUST-3090,Female,0,Yes,No,57,Yes,Yes,No,No,No,Yes,No,No,No internet service,No,One year,Yes,Electronic check,100.57,5594.81,No
CUST-3091,Male,1,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.28,2996.36,Yes
CUST-3092,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,No,One year,No,Mailed check,28.4,55.72,No
CUST-3093,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,No,One year,Yes,Mailed check,77.81,2927.21,No
CUST-3094,Male,0,No,No,9,Yes,Yes,No,Yes,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),38.48,360.77,Yes
CUST-3095,Male,0,No,Yes,67,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,32.09,2100.35,No
CUST-3096,Male,0,Yes,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,37.26,2404.72,Yes
CUST-3097,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,75.09,0.0,Yes
CUST-3098,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),86.35,3772.64,Yes
CUST-3099,Male,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,No,Yes,No,No internet service,Two year,Yes,Mailed check,32.04,824.58,No
CUST-3100,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),92.04,2451.07,No
CUST-3101,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,94.19,5438.56,No
CUST-3102,Female,0,Yes,No,1,Yes,Yes,No,Yes,No,Yes,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),84.71,84.22,No
CUST-3103,Female,1,Yes,Yes,51,No,No,Fiber optic,No,No,No,No,No,No,No internet service,Two year,No,Electronic check,32.95,1703.1,No
CUST-3104,Male,0,No,No,44,No,Yes,DSL,No,No,Yes,No internet service,No,No internet service,No internet service,One year,No,Mailed check,109.28,4868.88,No
CUST-3105,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,43.12,1697.49,No
CUST-3106,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),48.6,1821.23,No
CUST-3107,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),70.67,1776.34,No
CUST-3108,Male,0,No,No,22,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,63.11,1408.04,Yes
CUST-3109,Female,0,No,No,69,Yes,No,No,No,No,No,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),35.77,2470.53,No
CUST-3110,Female,1,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.87,5362.28,No
CUST-3111,Male,0,No,No,7,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,44.3,298.03,No
CUST-3112,Female,0,Yes,Yes,54,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,No,One year,Yes,Electronic check,74.77,3852.92,No
CUST-3113,Male,0,Yes,Yes,40,Yes,Yes,No,No,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,26.64,1039.31,Yes
CUST-3114,Female,0,Yes,No,52,Yes,Yes,No,No,No,No,No internet service,No,No,Yes,One year,No,Credit card (automatic),27.0,1355.45,No
CUST-3115,Female,1,No,Yes,5,Yes,Yes,DSL,No,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.86,258.17,Yes
CUST-3116,Male,1,Yes,No,67,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,87.41,5779.08,No
CUST-3117,Female,0,Yes,Yes,56,Yes,Yes,No,No,Yes,No,No,No,No,No internet service,Month-to-month,No,Mailed check,90.5,5224.7,No
CUST-3118,Male,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.84,739.58,No
CUST-3119,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),80.44,4913.67,No
CUST-3120,Female,0,Yes,Yes,63,Yes,Yes,No,No,No,Yes,Yes,No,No,No,One year,No,Electronic check,67.11,4162.03,No
CUST-3121,Male,0,Yes,No,69,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),20.95,1450.04,No
CUST-3122,Male,0,No,Yes,58,Yes,Yes,DSL,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,82.21,4821.41,No
CUST-3123,Male,1,No,Yes,34,No,No,Fiber optic,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,46.51,1643.35,Yes
CUST-3124,Male,0,No,Yes,43,No,No,Fiber optic,No,No,No,No internet service,No,No,No,Two year,Yes,Electronic check,88.74,3838.21,No
CUST-3125,Female,0,No,No,43,Yes,No,Fiber optic,No,No,No,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),84.05,3740.83,Yes
CUST-3126,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),23.74,319.7,Yes
CUST-3127,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,60.73,62.53,No
CUST-3128,Male,0,Yes,No,47,Yes,Yes,No,No,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.64,4230.89,No
CUST-3129,Female,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,110.82,1025.63,No
CUST-3130,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,No internet service,Two year,No,Electronic check,22.11,967.58,No
CUST-3131,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),78.76,2576.06,No
CUST-3132,Male,0,Yes,No,0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,67.55,0.0,No
CUST-3133,Female,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),64.59,1887.76,Yes
CUST-3134,Female,0,No,No,57,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),116.5,6913.66,No
CUST-3135,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,95.44,694.34,No
CUST-3136,Male,0,No,No,13,Yes,Yes,No,Yes,No,No,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,46.24,618.42,No
CUST-3137,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),91.27,3993.24,Yes
CUST-3138,Male,0,Yes,No,15,Yes,Yes,No,Yes,No,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,99.96,1518.0,No
CUST-3139,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,No,Two year,No,Electronic check,66.2,132.69,No
CUST-3140,Male,0,Yes,No,60,No,Yes,DSL,No,No,No,No internet service,No,No,No internet service,One year,No,Mailed check,112.02,6901.38,No
CUST-3141,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,74.09,4706.92,No
CUST-3142,Male,0,No,Yes,70,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),94.94,6884.91,Yes
CUST-3143,Male,0,No,No,18,No,Yes,Fiber optic,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.15,353.61,Yes
CUST-3144,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.89,2847.33,Yes
CUST-3145,Female,0,Yes,No,36,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,88.17,3272.52,Yes
CUST-3146,Female,0,No,No,66,No,Yes,Fiber optic,Yes,No,No,Yes,No,No,No,Two year,Yes,Electronic check,84.89,5654.04,No
CUST-3147,Male,0,No,No,51,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),99.2,4970.7,Yes
CUST-3148,Male,0,No,No,72,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,101.33,7349.97,No
CUST-3149,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),107.24,5778.25,No
CUST-3150,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),112.97,584.36,Yes
CUST-3151,Female,0,Yes,Yes,1,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,22.19,21.52,No
CUST-3152,Female,0,No,No,23,Yes,Yes,No,No,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,116.45,2673.1,No
CUST-3153,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),39.43,281.76,No
CUST-3154,Male,1,No,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),20.99,463.57,No
CUST-3155,Female,0,No,Yes,45,Yes,Yes,No,No,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,53.34,2445.01,No
CUST-3156,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,67.01,2482.74,No
CUST-3157,Male,0,No,Yes,23,Yes,No,No,No,Yes,Yes,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),93.59,2065.68,No
CUST-3158,Female,0,No,Yes,57,Yes,No,No,Yes,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,100.65,5761.37,Yes
CUST-3159,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,71.53,842.52,Yes
CUST-3160,Male,0,Yes,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Two year,Yes,Electronic check,58.29,1883.44,No
CUST-3161,Female,0,Yes,Yes,65,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,78.28,5310.74,No
CUST-3162,Male,1,Yes,Yes,23,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,No,One year,No,Credit card (automatic),22.28,533.42,No
CUST-3163,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),41.76,504.75,Yes
CUST-3164,Female,0,Yes,Yes,67,No,Yes,DSL,No,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.33,4365.65,Yes
CUST-3165,Male,0,No,Yes,20,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,47.85,938.98,Yes
CUST-3166,Male,1,Yes,Yes,12,Yes,Yes,No,No,No,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,18.08,209.32,No
CUST-3167,Female,0,No,No,18,No,Yes,DSL,Yes,Yes,No,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),72.22,1360.01,No
CUST-3168,Female,0,Yes,Yes,55,No,Yes,DSL,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,104.34,5761.88,No
CUST-3169,Female,0,No,Yes,47,Yes,Yes,DSL,No,No,No,No,Yes,No,No internet service,One year,No,Electronic check,31.44,1453.78,No
CUST-3170,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,29.75,850.08,Yes
CUST-3171,Female,1,Yes,No,31,Yes,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.5,1220.27,No
CUST-3172,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,68.86,3342.67,No
CUST-3173,Male,0,No,No,33,Yes,Yes,No,Yes,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.64,3019.15,No
CUST-3174,Male,0,No,Yes,52,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,112.33,6010.94,No
CUST-3175,Male,0,No,No,32,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,37.15,1136.21,No
CUST-3176,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,36.59,497.04,No
CUST-3177,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),53.69,376.66,No
CUST-3178,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.5,3245.7,No
CUST-3179,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),46.06,192.62,Yes
CUST-3180,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,102.4,2343.76,Yes
